Feature1,Feature2,Label
-0.8289349292693617,0.3882459659257638,0
0.7964135743087083,0.4736682373964478,0
0.7010683289242254,0.6732163459460545,0
-0.006373847053418889,1.0265206582310593,0
2.019698293531295,0.5342269552299389,1
0.6521285076684019,-0.6737729795760615,1
0.9407549449614844,0.3849158720998851,0
1.5309043043757553,-0.41060172113806737,1
1.2970002366092621,-0.42195876247149766,1
1.7172665433659962,0.1002541511190492,1
-0.21175552958767618,0.9139718746976613,0
0.24659733482275892,0.9048861394126407,0
0.797470355466527,-0.011788931003352932,0
1.1920163209989074,-0.5465665346042455,1
-0.4087689408813446,0.9121581743337404,0
0.3130977166117983,-0.16229798155715652,1
-0.12724355739723808,1.020347521492213,0
1.0549949815787272,0.3122302856615698,0
0.3970003205491398,-0.40134367225628015,1
0.42717878992232206,0.6745306960957866,0
0.8003799466178492,0.81606139878536,0
0.9521784659746745,0.3129658992209601,0
-0.09744171368573114,0.35977825910441863,1
0.6039295601343009,0.9993202691710249,0
2.258750521842045,0.3455511870973045,1
1.1124052231994366,-0.5354067232068712,1
-0.9552695326096565,0.5133641236055173,0
0.5443721166889633,-0.37294229999159817,1
0.3701505023700453,0.942047999227937,0
0.25443074342306893,-0.2614965719592702,1
0.8683580468601093,-0.656276687773719,1
-1.0387407183356068,0.5201190333625278,0
0.7685025421916967,-0.3095748272264467,1
1.5473194876074408,-0.42957279340653676,1
0.5503940095144341,0.8050153731068354,0
-0.6899748826242077,0.7775757740136636,0
-0.9447966965562389,0.40412282010040657,0
1.9721876172600015,0.3034646737591495,1
0.6952574538447298,-0.5795205645695247,1
-0.9757882039014877,-0.08887202573536296,0
-0.617149944973549,0.8446024948769819,0
1.2198474999855269,-0.303161014989579,1
-0.6994197446903856,0.9198876034195158,0
0.9650114320473482,-0.48103726390002155,1
-0.5082160794879576,0.8663417889871929,0
0.795574935548973,-0.5022078049918667,1
0.011548012925674585,0.23868842100768206,1
0.7468433115558083,0.5673697483088985,0
0.1450612469806369,0.09516067090456345,1
-0.7639598489790432,0.6438435043667008,0
1.107819730371424,-0.25591846663440965,0
-0.28152408885625374,0.8534722265420494,0
1.8910693471367195,0.02492496829298303,1
-0.3246522580455793,0.8812733271960163,0
1.9301975833843776,0.5665732069514462,1
1.4594197042896537,-0.21616624051902117,1
1.186230942834384,-0.5232285726914017,1
0.316830759570675,0.9888240683228428,0
0.531630324570093,0.6807556245879308,0
0.45721345805822394,0.8675796675097623,0
-0.18410760514364122,1.0372823934588846,0
1.9999738081382608,0.5105438885113688,1
-0.940429689746132,-0.01509664018191234,0
0.6430372320212594,-0.3559058271167981,1
0.9436891155755965,0.429772787677033,0
1.3573873226860427,-0.5108305365720359,1
-1.0128831310137594,0.13439094023378306,0
-1.1871890550191762,0.060180746188356796,0
-0.1877090845892564,1.0757740775141307,0
0.138037862020143,-0.1382553280290655,1
-0.5338183118486198,0.9034512352479697,0
0.5418620302174179,-0.7126471072995438,1
-0.8745109144140508,0.4143801339369887,0
1.7589374947830148,-0.23307022334010033,1
2.034955740927754,0.5168406010757478,1
0.38760452048995364,-0.3464953521932289,1
0.8989929946185837,0.1083110099525736,0
-0.018422209902521247,1.0323553108631633,0
0.46761317747759096,-0.3751890293566414,1
-0.33956246303308957,0.9210005938801322,0
0.07655265627334883,-0.07537323526816092,1
-0.8192219827183318,0.518750689843015,0
-1.1562850339024333,0.05829955188425781,0
1.676911649936059,-0.1978778792221002,1
1.8510721533703864,0.037435987140127774,1
-0.9667437602543962,0.1800186444874278,0
1.7614624574349462,-0.4249627704226214,1
-0.2732731155533147,0.9018917098354977,0
-0.17990151779718172,0.9572979014888722,0
1.9061196448555426,0.04639065108385251,1
0.9915585835627205,0.3969502453137293,0
-0.8121444773676028,0.5910530579400767,0
-0.6166067379653531,0.8248115537326975,0
0.7864605527185936,0.6357543143464239,0
0.31528293606455543,0.9730225219063932,0
-0.012625402253742452,0.1352734365116356,1
1.218652904331969,-0.35462857459203145,1
0.1899279706786051,1.1167660824477574,0
1.10321871850777,-0.07853831175929557,0
-0.9406098221776744,0.5435597359167224,0
1.9094247245822125,-0.09842026296958675,1
0.2144389375694297,-0.03300279567736458,1
0.6615545055272515,0.5422035030221202,0
-0.5679451492297914,0.8522580405110639,0
-0.9138855086571589,0.39578196873360005,0
-0.10146558356136641,0.8636626516371056,0
0.8993759737822239,0.25624917915477174,0
1.6322212155853535,-0.3145339485924481,1
1.2027245336359824,-0.47773325999311644,1
0.6510205497357011,0.6532658659165065,0
-0.9459766670238161,0.4389092025490945,0
0.2375284018900881,0.9366869962249619,0
1.5944759409587501,-0.44920677686254645,1
-1.098136591642339,0.3371699807694015,0
0.8526877256116456,0.5959717395290163,0
0.13855362930197154,-0.0392891176940012,1
0.17962879443525295,0.26892927719826193,1
-0.05891799664042918,0.5913589661732257,1
1.4752015185514162,-0.32992186120707434,1
0.4775474419946597,-0.673021695566814,1
1.0055669461803396,0.44697637591696304,0
0.777314790430114,0.8627410963948822,0
-0.8612748161951118,0.5423275910994583,0
0.10991643294663814,-0.35054525389022884,1
1.8502960041279877,0.1806266432605193,1
1.7961118252676098,-0.1361290782381571,1
-0.9793142892520064,0.1503500541818237,0
1.7402071135948074,-0.0872129680864471,1
0.0788448014597313,0.07043650512507404,1
-0.4704189737173903,1.0827334129954473,0
0.5457677383334247,-0.34006852606147564,1
1.5067549459764102,-0.4037352081417823,1
-0.8243557583968102,0.7250284104067556,0
1.6842309577599575,-0.18607063606263202,1
0.1854651495810778,0.988482933170074,0
0.7839488786142204,0.4566064249203728,0
0.15177620310158102,0.13372437016042482,1
1.929475218312594,0.19864742497525048,1
0.14371605954257013,-0.02325614333669737,1
1.817670781813789,0.2019955030322027,1
0.5872617489162473,0.8570422628734503,0
0.4648677626830619,-0.22870753983725,1
-0.33134869370988723,0.8781833875496888,0
0.04398626250333265,0.8903142283464115,0
-0.010795778644764609,0.7409374145252505,0
1.4170641936771364,-0.5611512976893213,1
1.88389814267308,-0.0462031379930081,1
0.6014242417682908,-0.5737821718425822,1
1.157548029495716,0.17532498506453012,0
0.3407735719253958,-0.2571400387939031,1
1.5311528553943237,-0.27592055150271844,1
0.18471027767930018,-0.24390254015499419,1
-0.703622113905898,0.4585067321614505,0
0.5926963626920181,1.0061771656573246,0
0.10418173784198047,0.13473764995884657,1
