Feature1,Feature2,Label
-0.6756311859440116,0.6986236690857106,0
0.17579452065122994,0.3507925674915664,1
0.6963539474246606,0.658487640313633,0
0.1877118586975136,-0.3096877720551458,1
-0.22398279070039756,-0.3153922465965997,1
0.5707496524343628,-0.844139381047702,0
0.3015620146051911,0.3252035463003788,1
-0.9867801426506326,0.17481515513101376,0
-0.40812981837887174,-0.05321361303459854,1
-0.2810389193882417,-0.353658496764458,1
-0.2536301572777284,0.24760174964447879,1
0.3926042352212271,-0.2051743986487339,1
-0.36294343397453577,0.187386496044368,1
0.4265641380813484,-0.011823671745231731,1
0.361565410547102,0.19125876667791028,1
0.10247602361411201,1.0016512744984418,0
-1.0571545817075907,-0.3799919889203629,0
-0.21239919039958946,-0.42056692531690365,1
-0.8582925312591548,0.5141935019192939,0
0.3852047688710806,0.26957962937040886,1
0.2960167564361766,-0.30839168521671556,1
-0.1222000507055142,-1.075345604800825,0
0.6228321216112968,0.732438632185208,0
0.3914682435364321,0.9943370828247702,0
1.0593249728492138,-0.12414114974304113,0
0.7537607604796905,0.5653529309802906,0
-0.6613301814311109,0.732287320506418,0
-1.0884269225338516,0.01777408963718902,0
-0.10535703743801911,-0.9863260535039067,0
0.190747316449533,0.30602773713295767,1
-0.28665745296976797,0.3777460676678075,1
0.34282898185717975,0.16618073859678636,1
1.0726320964164617,0.20099380205906178,0
-0.618882739684635,-0.7634101525164271,0
0.3894771259686246,0.33443857748213385,1
-0.7864459851361228,0.5825027788132406,0
-1.0491065237977883,0.33505274245025873,0
0.8488589124508209,-0.5133293479038527,0
-0.12315941225990307,0.22494696262693006,1
-0.036842570626852304,-0.3864170556429002,1
0.23162731859683758,-0.37905060276662883,1
-0.06108028892281356,1.00836549066058,0
0.042785119522037944,-0.37369070092347295,1
0.8964435457629963,0.5182916416880983,0
-0.1883226299391068,-0.969665894115077,0
-0.41102048942624,0.025193650507108242,1
0.9878181629658972,0.13504788046659283,0
0.42671943709219345,0.1098573453534273,1
0.5228707803110488,-0.9142560044711254,0
0.4966953371876205,0.8388084605506706,0
0.2562855711756967,0.9920689081613876,0
-0.9733363427835741,-0.06972305511269236,0
0.3888558006160977,-0.04619764299963161,1
-0.34705000714831874,0.1250420366419614,1
0.7096283503581888,0.7119425025847199,0
-0.16530477105424635,-0.4238542887646951,1
-0.3354368590204435,-0.23939219065043293,1
0.033292376392837573,-0.2750862492080079,1
-1.0261728198154632,-0.24756755895314264,0
-0.6502577969797229,0.856902146253092,0
0.8956725278595163,0.05670511166359041,0
-0.3792017097850683,-0.19818105552266435,1
-0.26162841344908994,-0.8875622699261165,0
0.20538566274380493,0.3307918548692607,1
-0.8392820570136846,-0.41983513186772903,0
0.9521157550764432,0.4582085845149385,0
-0.23075657634589727,0.33326555064359087,1
-0.7138652550853337,0.520639649341359,0
-0.07041662443375105,1.0169289361733675,0
0.8306360426770878,0.5644169320312027,0
0.33976227612807347,0.06566750809764849,1
-0.44498578308898107,0.9309265024007498,0
0.5125617507231713,-0.1352428920094543,1
-0.4106781964352427,-0.15725835699243257,1
0.3748771978007036,-0.9087197902630625,0
-0.18086337849938652,0.3446980474871778,1
-0.8005469178772164,0.5063162193059038,0
-0.008995564671585344,0.370848849546922,1
-0.48128085835126816,-0.09513864770710237,1
0.6101727098269734,-0.6780734218941565,0
-0.26871436928583936,0.3172073154309737,1
-0.10842196803678678,-0.49623999263661034,1
-0.2613536861173597,0.9823698505379617,0
0.08772503327480421,-0.9456281206298689,0
0.8905206635842239,-0.3946202350689345,0
0.3763029804040364,-0.14512991576803197,1
-0.46698870978754853,0.07116415087301635,1
1.0112287281481145,-0.08631166659688147,0
0.025894703293405246,-0.9291642981729733,0
-0.3603189912062803,-0.275409352184796,1
-0.682693770617519,-0.8010742563791893,0
-0.31650701988530944,0.13478946401261216,1
-0.7929530860816237,-0.713818666142577,0
-0.3849928666408456,0.13813758188437414,1
0.34037782997921207,0.1872073306752204,1
0.07346452197482198,0.9375980457416105,0
0.14290524308733027,0.44465831915318554,1
0.0017101487262304697,-1.0219724881326053,0
1.053909865185712,-0.12795923331720482,0
-0.6405944104489514,-0.7460678675330615,0
0.20819642862262908,-0.34159409371771576,1
-0.6220072003978387,-0.7565245627891614,0
0.36049712574997944,-0.001815209153886152,1
-0.14332489866878464,-0.3981939822860465,1
-0.39100306888143516,-0.27319277032981704,1
-0.868020327055474,0.2464601158420624,0
-0.45354255026229245,0.7971254364459353,0
-0.4622315245048071,0.914654922502459,0
-0.8958075729869401,-0.3758923153561359,0
0.3972772754716699,-0.023783083002988877,1
0.9524655815200354,-0.45961157323490526,0
-0.28973716487305706,0.3122139627581107,1
0.6002075587211578,0.8029562686351644,0
-0.2952509212764445,-0.36412089332639713,1
0.9899401586724337,-0.02702384935432975,0
0.859729292457987,-0.32202638343094714,0
-1.0491048240858165,-0.08608535750227883,0
0.09589131642141394,0.35689072361032187,1
-0.5108474784968329,-0.8437557412396985,0
-0.2745890458069576,0.15589814437031946,1
0.726828935082741,-0.6925205317492016,0
0.06397547441772905,-0.44711673132507224,1
0.4161861492338696,-0.014509360656146997,1
-0.16293046306376976,0.3640762222679797,1
0.922075336002415,0.2397604325604883,0
-1.034840964786241,0.3098977379960639,0
-0.2890580704861646,0.3305171246012942,1
-1.0000746317016465,-0.39762743497815445,0
0.2621277722902469,0.21422293959749447,1
0.35432944097881885,-0.956239367635888,0
0.8264276477521391,-0.4718987807814167,0
-0.077311924041998,-0.34048722744149706,1
0.17872298205894604,-0.33424334109046117,1
0.9555685484031263,-0.312385497632197,0
-0.027041147690248013,-0.46478148105997763,1
-0.749870420707759,-0.6402482280572009,0
-0.9685324442446495,-0.3041442834672245,0
0.2840406664276383,-0.3226780511851932,1
0.904878720202293,0.5281823308243703,0
0.2661131695928276,-0.963231818934413,0
-0.4601442434229061,-0.9107007797869249,0
0.1278367845693552,0.9760097733330562,0
-0.7516588294740114,0.7047103329368511,0
0.23396509771439394,0.2984139032069649,1
-0.3464171745883814,-0.03147852778196762,1
-0.9180645580064482,0.4751165050661361,0
1.0508433244229343,-0.007934978289353689,0
0.2481200687952897,-0.9663046981878747,0
0.1590147028758489,-0.38887937709706355,1
-0.004916670071164017,0.47682285037373673,1
-0.17303609018555705,0.8662575369391516,0
-0.29315896306031314,-0.9250544855666102,0
0.7402490601449664,-0.6620615009170894,0
-0.989359817516654,-0.23268854019833868,0
0.7384598554907338,0.6061398142122908,0
-0.038260077586376354,-0.463065690845052,1
-0.3603033443808447,-0.11071791150715705,1
-0.04335068801739211,0.967313787088326,0
0.7558239004006836,-0.5994608675844812,0
-0.7048099006373206,0.815373744066741,0
-0.10223812453517932,-0.48714419254044783,1
0.5073139607041764,-0.8421690927309613,0
0.39849106424175534,0.941516298287505,0
0.028003447200400627,0.4437659498621377,1
0.41329487889000793,0.2270151329970801,1
0.37007899864913785,0.07297122071719826,1
-0.24209555142217934,-0.24241870128537535,1
-0.2611086108223492,0.18673195838974654,1
0.3747593716894497,0.8826186466251614,0
0.22656246651764483,1.0926161704341477,0
0.5872424054981499,-0.7736868854557926,0
-0.03330844316202417,0.308925410410624,1
0.21520450634597205,-0.2640744804879537,1
0.1221163465463602,-0.41464461185033175,1
1.0020130658117261,-0.07123647264044139,0
0.14208370803792983,-0.3982583199069738,1
0.13087825390056085,0.4166627397220124,1
-0.5240857186815605,-0.7377202549734927,0
-0.10818394828928535,0.3669905017919167,1
-0.2283335590641264,-0.26324399173488144,1
0.06928239564228074,-0.9605231531560183,0
0.006995052614007055,-0.4123286131875027,1
-0.9257255665165787,0.12026915925343457,0
0.4598429306329187,0.842808519212664,0
0.3746963270294127,0.2074870672461528,1
0.32280216172167014,-0.23272544073093387,1
0.22352699270861423,0.3184566821820256,1
0.27819290164713817,-0.22221311876622335,1
-0.10942997160463509,1.0601926976510292,0
-0.0507066459388101,0.41879453011925544,1
-0.8806321760237273,-0.5588165864728285,0
-1.0035234808166735,0.15531768569017604,0
-0.7514466604645134,-0.5940197565202852,0
-0.2745975955070123,-0.3255958564956684,1
0.22306825249903783,-0.3778597807781685,1
-0.39204994440817126,0.1643468046505897,1
1.0175257935753543,0.3614751315691983,0
-0.16189190747388316,0.4082119547222051,1
-0.1848009483196299,-0.31847974372540316,1
-0.16616535863118126,0.40809509551457557,1
0.22601605644084335,-1.065367165284417,0
-0.3651058222309372,1.0066722302299087,0
0.24109676077721487,0.35968226406091913,1
